@relation 'sentences -C 5 '

@attribute isAlternative {0,1}
@attribute isPro {0,1}
@attribute isCon {0,1}
@attribute isDecision {0,1}
@attribute isIssue {0,1}
@attribute sentence string

@data
0,0,0,1,0,'Grant,\r\n\r\nYou were right ! '
0,0,1,0,0,'it appears that this change has caused a problem when running the license checker against the maven builds?\r\n\r\n'
0,0,0,1,0,'As for the logging scenario, I think that with the CompositeSegmentsListener an application can easily plug in its SL for logging purposes. '
0,0,0,0,1,'Robert: In your patch: Why use exactly that float (looks arbitrary) and not e.g. Float.MIN_VALUE (of course not NEGATIVE_INFINITY!)?\r\n'
0,0,0,1,0,'BTW, I think SegmentListener is not the proper name? '
0,1,0,0,0,'I.e., it does not listen on Segments, right? '
0,1,0,0,0,'Maybe a SegmentMergeListener, or simple a MergeListener? '
0,0,0,0,0,'This was introduced with [-LUCENE-5610-|https://issues.apache.org/jira/browse/LUCENE-5610]\r\n\r\nI\'ll fix the nightly Lucene benchmark to plot CheckIndex time ... we could have spotted this performance regression.'
0,1,0,0,0,'I think actually for SortedDocValues we should try to move things to the same thing long-term (instead of returning -1).'
0,1,0,0,0,'Nice idea! At least the FilteredQuery code looks fine to me.'
0,1,0,0,0,'\r\n+1'
0,0,0,0,0,'I think we should also backport to 3.x?\r\n '
0,0,0,0,0,'I also plotted the time to CheckIndex in the nightly benchmark: [https://people.apache.org/~mikemccand/lucenebench/checkIndexTime.html]\r\n\r\nHowever that index doesn\'t have term vectors so this issue shouldn\'t\r\naffect it ...'
0,0,0,1,0,'Bulk close for 5.2.0.'
1,0,0,0,0,'I disabled Terms.getMin/Max checking for TVs, fixed the \"test with the\r\none doc deleted\" to only run on the first doc, and only test 1\r\n\"advance\" doc.\r\n\r\n'
0,0,0,0,0,'new patch - fixed the code dup'
0,0,0,0,0,'\r\n+1\r\n\r\nThis would then make a default base impl work well for all leaf queries.'
0,0,1,0,0,'why the createDirectories call was introduced at that point in the code path in the first place'
1,0,0,0,0,'sorry, here is the correct patch.'
0,0,0,0,0,'Commit 1658832 from [~mikemccand] in branch \'dev/branches/branch_5x\'\r\n[ [https://svn.apache.org/r1658832] ]\r\n\r\n[-LUCENE-6233-|https://issues.apache.org/jira/browse/LUCENE-6233]: speed up CheckIndex when the index has term vectors'
0,0,0,0,0,'Commit 1658831 from [~mikemccand] in branch \'dev/trunk\'\r\n[ [https://svn.apache.org/r1658831] ]\r\n\r\n[-LUCENE-6233-|https://issues.apache.org/jira/browse/LUCENE-6233]: speed up CheckIndex when the index has term vectors'
0,0,0,0,0,'Patch looks great Simon, thanks! '
1,0,0,0,0,'New patch that changes MatchNoDocsQuery to rewrite to an empty BooleanQuery. '
0,0,0,0,0,'+1 to commit.'
1,0,0,0,0,'Patch guards the Files.createDirectories call with a Files.exists check. Files.exists only demands read access, so it succeeds if you only have read access.'
0,0,0,0,0,'Ported back to 3.x\r\n\r\nCommitted revision 991537.'
0,0,0,0,0,'Committed revision 991310\r\n\r\nThanks Mike'
0,0,0,0,1,'I\'m not sure why this is a quantization issue... SmallFloat handles underflow by mapping to the smallest number greater than 0, so the only way to get a 0 field norm is an explicit boost of 0.\r\n'
0,0,0,1,0,'Bulk close after 5.1 release'
0,0,0,1,0,'Patch just synced to trunk. Some of the previous stuff in it has been committed.'
0,1,0,0,0,'\r\nThis output does not appear when running the code above, unchanged. Hope this helps... I can\'t make further headway myself though.'
0,1,0,0,0,'+1 for this!'
0,1,0,0,0,'Michael,\r\n\r\nYour updated patch definitely fixes the issue. '
0,0,0,0,0,'Bulk close for 3.1'
0,0,0,0,1,'Yeah definitely, thats why I included that option.'
0,0,1,0,0,'I had assumed that your new algorithm was often less selective (allowed more points through the filter) than the old. '
1,0,0,0,0,'\r\n\r\nI expected some speedups for ant resolve with these changes, since Ivy should no longer attempt to download extraneous crap, but unfortunately my testing shows the difference to be in the noise.\r\n'
0,0,1,0,0,'hi Yonik,\r\n\r\nI do not aggre : as the 4 tiles requested go cover all the search area there is no gain in beeing less accurate.'
0,1,0,0,0,'We can\'t let such abuse prevent real features, thats just wrong.\r\n\r\n'
0,1,0,0,0,'DocValues is really the Codec side of things and it would be nice if we would not mix that stuff in the similarity API.\r\n'
0,0,0,1,0,'reopening for possible 2.9.4/3.0.3 backport.'
0,0,0,1,0,'I\'ll fix that and commit.'
0,1,0,0,0,'+1, this is a great cleanup: more understandable than what we have today.'
1,0,0,0,0,'\r\nTerm vectors checking is still slowish, but at least it\'s faster: on\r\nmy smallish test index the total CheckIndex time improves from 33.6\r\nseconds to 12.5 seconds.\r\n\r\n'
0,1,0,0,0,'These can be tricky, I agree. Nonetheless, I\'ve been using AspectJ for a long time and it always fits my needs and expectations. I\'m not saying it doesn\'t have any bugs – I\'m sure it has. But the right tool for the right job; it took me about 5 mins to write and apply that aspect (with follow ups, I sent an e-mail to the mailing list, JIRA didn\'t work at the time). '
1,0,0,0,0,'Here\'s the patch. I think its ready.'
0,0,0,0,0,'Thanks Tim, new patch looks great!'
0,1,0,0,0,'\r\nThat\'s a style thing. '
0,1,0,0,0,'I prefer null as it\'s conclusive and doesn\'t lead to incorrect calculations, just NPEs.\r\n'
0,0,0,1,0,'\r\nI had MergeListener, then changed it to be more generic. '
0,0,0,0,1,'I think we should add other segment events such as flush, open, clone, close, etc?'
0,0,0,1,0,'\r\nI committed a fix to trunk and branch_5x.\r\n\r\n'
0,1,0,0,0,'Yonik,\r\n\r\nIt is the case, but the points left out are for sure not in the search area.\r\n\r\n'
0,1,0,0,0,'I\'m ok with both then.'
0,0,0,1,0,'OK, although underflow is generally handled, Robert found at least one case where it doesn\'t work.\r\n'
0,0,0,1,0,'Trunk for patch with the same changes.'
0,0,0,1,0,'The issue was that the Ant task that puts dependencies into the Maven POMs by parsing dependencies from ivy.xml files (the \'mvndeps\' task) excluded dependecies with the Ivy \"start\" configuration by using an XPath selector for \"conf\" attributes that did not begin with the exact string \"start->\", where the \"->\" is how Ivy does configuration mapping.\r\n\r\n'
0,0,0,0,0,'alternativeAnother iter of this patch; I think it\'s ready to commit. I commented out BooleanScorer\'s handling of required=true since we never use it . I also added C'
0,0,0,0,1,'I wonder if it should just be sugar and rewrite() to a booleanquery with no clauses? \r\n'
1,0,0,0,0,' it may be better to do this entirely inside a FilterDirectory.\r\n\r\nE.g. when IndexOutput is closed, and the IOContext is not MERGE, increment the bytes written ... and then that same directory instance could dynamically update the target merge throttling ... maybe.'
1,0,0,0,0,'Patch that adds the MatchNoDocsQuery and uses it for empty SimpleQueryParser queries as well as when a BooleanQuery is rewritten and has no clauses.'
0,1,0,0,0,'I think otherwise the patch is great.\r\n\r\n'
0,1,0,0,0,'Are all the changes in this patch necessary to get the build to pass? '
1,0,0,0,0,'I figured being close to a standard iterator would be more familiar/friendly, although if it worked similar to DocIdSetIterator it would be faster since the caller would check for the sentinal value instead of calling hasNext() (which wouldn\'t exist).'
0,0,0,0,0,'Closed after release.'
0,1,0,0,0,'Oh, btw. I think a FindBugs rule for detecting sysouts/syserrs would be a great addition to FindBugs – you should definitely file it as an improvement there. In reality at least class-level exclusions will be needed to avoid legitimate matches like the ones shown above (main methods, exception handlers), but these can be lived with.'
1,0,0,0,0,'Attached a patch that adds an inner class IntIterator that is consistent with the contract of a java.util.Iterator but next() returns a primitive int. '
0,0,0,1,0,'If at some point we want an iterator, the patch is here and it can be re-considered.'
1,0,0,0,0,'So instead of adding to the API I decided to enhance the documentation to make it more clear how to use this class. '
1,0,0,0,0,'I\'ll added events for flush, open, clone, close and the CompositeSegmentsListener.'
0,0,0,1,0,'I committed better javadocs, including sample code to iterate the values.\r\n\r\n'
0,0,0,1,0,'(attached)\r\n\r\nOf note I added a warning of the potential unsuitability of the lack of hashing of the key.'
0,0,0,1,0,'Here\'s a first cut including workarounds to avoid NPEs and file not found exceptions in SegmentInfo (when calling size in bytes). '
0,0,0,0,0,'Closing issue as won\'t fix . '
0,1,0,0,0,'I need to add one for abort.'
0,0,0,0,0,'s > 2.\r\n\r\nMy personal preference would be to undeprecate SlowFuzzyQuery  because it offers a capability that the current levenshtein automaton doesn\'t. In cases where the indices are very large, it wouldn\'t make '
0,1,0,0,0,'The aborted merge event is now generated and tested for.'
0,0,0,1,0,'I separated out a ReaderListener because it\'s tied to the ReaderPool which eventually will exist external to IW.'
0,0,0,1,0,'The ReaderEvent is never generated? '
0,1,0,0,0,'Is that still work-in-progress?\r\n'
0,1,0,0,0,'When would this be invoked? '
0,0,0,1,0,'Only if IW is pooling readers? '
0,1,0,0,0,'\r\n+1'
0,1,0,0,0,'Patch looks good, builds and passes for me, thanks for fixing this Shai.'
1,0,0,0,0,'Hi, new and improved (\"more correct\") patch: On my windows machine your patch broke because of the backslashes. '
0,0,0,1,0,'My build.xml is the same as upstream, the problem is my checkout path looks like this\r\n\r\n/home/buildserver/workspace/builds/\r\n\r\nsearch-engineering-solr-lucene-\\trunk\r\n\r\nThis means that the prepare-webpages target gets its paths in the buildpaths variable as a pipe separated list like so\r\n\r\n/home/buildserver/workspace/builds/\\search-engineering\r\n\r\n-solr-lucene-\r\n\r\ntrunk/lucene/analysis/common/build.xml|/home/buildserver/workspace/builds/\\search-engineering-solr-lucene-\\trunk\r\n\r\n/lucene/analysis/icu/build.xml|...'
1,0,0,0,0,'This creates a 100\% correct [file://|file:///] URI as XSL expects (XSL wants URIs, but most interpreters like XALAN also allow file names, but using [file:-URIs|file://-uris/] is more correct and straight-forward).\r\n\r\n'
0,0,0,1,0,'The most correct way to do this by creating a \"real\" file based URI. '
0,1,0,0,0,'Committed rev 1339097. '
0,0,0,0,0,'Hi,\r\n\r\nthat makes sense, thanks for reporting this! '
0,0,0,1,0,'Committed to trunk and branch4x.'
0,1,0,0,0,'Activated old tests that test for edit distance matches where the edit distances are greater than the query term length.'
0,0,0,1,0,'I will commit this now, thanks for reporting!'
0,0,1,0,0,'If you changed the Lucene-provided build files, this is not an issue, because those always build out of the box. '
1,0,0,0,0,'Second, it puts all throttling (hard stall of incoming index threads,\r\npause/unpause merges, IO rate limiting) responsibility in CMS, which\r\nmakes sense because it\'s the merge scheduler that \"knows\" whether\r\nmerges are falling behind, that sees how many merges need running,\r\netc. (Plus CMS is already doing throttling...).'
0,0,0,0,1,'If XSL does not like your own and modified build files, they are invalid XML, so fix those. '
0,0,0,1,0,'we really needed to split out fieldinfos implementations for 3.x and 4.x, for example\r\nthis will be useful to support offsets in the postings lists for lucene4xcodec ([-LUCENE-3684-|https://issues.apache.org/jira/browse/LUCENE-3684])\r\n\r\na few minor/trivial comments:\r\n\r\nin PreFlexRW and SimpleText\'s impl:\r\nthrow new IllegalArgumentException(\"Codec only supports single byte norm values. '
0,0,0,1,0,'But since I removed all configuration mappings in \"conf\" attributes under this issue (by moving them to '
1,0,0,0,0,'First, it removes all \"cross cutting\" merge abort checking and instead\r\ndoes it \"down low\" by wrapping all IndexOutputs created for merging:\r\nnice cleanup!\r\n'
0,0,0,1,0,'i added skipBlock() which for these fixed encoders, means they only read their header (typically a single vint) and skip their compressed payload. '
0,0,0,0,0,'I will fix this, thanks for the nice workaround patch.'
1,0,0,0,0,'\r\nFew comments:\r\n * CHANGES: rephrase the e.g. part like this: (e.g. if application called incRef/decRef).\r\n * New test:\r\n ** LTC.newDirectory() instead of new RAMDirectory().\r\n ** text messages in the asserts.\r\n * DTR:\r\n ** Would it be simpler to make close() synchronized (just like IR.close())\r\n ** Would it - again - be simpler to keep maintaining the ref-counts in the internal IR and just, in refresh, decRef as needed in the old one and incRef accordingly in the new one? This way we continue to delegate that logic to IR, and do not duplicate it.\r\n ** Current patch removes the ensureOpen() check from getRefCount(). I think this is correct - in fact I needed that when debugging this. Perhaps should document about it in CHANGES entry.'
0,0,1,0,0,'I think its confusing we have MatchAll but not MatchNone.\r\n\r\n'
0,0,0,0,1,'Is there a chance that this can also be applied to 3.0.2 / 3.1? '
0,0,0,1,0,'Hmm I can remove both actually, they do not bring value now that the detection of whether doc ids are sorted is based on the doc ids themselves rather than the fact that there is a single value in a block.  '
0,1,0,0,0,'Then it wouldn\'t need a weight and scorer.'
0,0,0,0,1,'Maybe we should rename to estimateDocsVisited?'
0,0,0,1,0,'(and so on)\r\n\r\nXSLT picks this up later and tries to load these paths, however XSLT assumes that they are URLS which makes the  character invalid and causes\r\n\r\ncom.sun.org.apache.xalan.internal.xsltc.TransletException: javax.xml.transform.TransformerException: com.sun.org.apache.xml.internal.utils.URI$MalformedURIException: Path contains invalid character: \r\n\r\nThis pattern is infrastructural to where I work and is not likely to change (I would like it too)\r\n\r\nNot sure if that makes sense'
0,0,1,0,0,'The attached patch seems to work only around your invalid XML.'
1,0,0,0,0,'Escape URI paths for XSL'
1,0,0,0,0,'Each merge is given its own MergeRateLimiter by IndexWriter, which\r\nhandles 1) checking for abort, 2) pausing/unpausing merges, 3)\r\noptionally \"io nice\" (write MB/sec rate limit) each merge thread.'
0,0,0,1,0,'Commit 1596646 from [~rcmuir] in branch \'dev/branches/branch_4x\''
0,0,0,1,0,'Maybe we\r\nshould hold off on that for a separate issue?\r\n\r\n'
0,1,0,0,0,'+1 to the patch.'
0,0,0,1,0,'Why were the added checks needed in SegmentInfo? '
0,0,0,0,1,'I think I\'d prefer that this SegmentInfo not\r\nbe published until the Type == COMPLETE.\r\n\r\n'
0,1,0,0,0,'How come merge is not also final in MergeEvent?\r\n\r\n'
1,0,0,0,0,'I agree we should change the name. '
0,1,0,0,0,'I don\'t think we need CompositeSegmentListener? '
0,0,0,0,0,'TermQuery and all other places in a followup.'
0,0,1,0,0,'\r\n\r\n\r\n\r\nRight, a filter for \"small population\" is costly, but I don\'t think we can do much about it since it is due to the fact it would match lots of documents. '
0,1,0,0,0,+1
0,0,0,1,0,'On the go, fixed close() to synchronize on this if the instance is not already closed. Otherwise, two threads that call close() concurrently might fail (one of them) in decRef().'
0,0,0,0,0,'Thanks Lee, I like this.\r\n\r\n'
0,1,0,0,0,'+1, looks awesome.'
1,0,0,0,0,'OK I noticed one case where live docs didn\'t confess how long it took  !'
0,0,0,0,0,'The .equals stuff is not required though, it can use the superclass implementation. '
0,0,0,0,0,'Robert: +1, I opened [-LUCENE-6333-|https://issues.apache.org/jira/browse/LUCENE-6333] for this, I\'ll work on a patch.'
0,0,0,1,0,'\r\nThe hashcode is required at least, because otherwise the QueryUtils.check(q) fails because both the MatchNoDocsQuery and the superclass Query have the same hashcode, and the anonymous \"WhackyQuery\" that QueryUtils creates shares the same hash code, so QueryUtils.checkUnequal() fails.\r\n\r\n'
0,0,0,0,0,'If it is controversial then I\'m happy with the previous patch that overrides both equals and hashCode.'
0,0,0,0,0,+1
0,0,0,1,0,'\r\n+1 to rewrite to an empty BooleanQuery'
0,0,0,0,0,'I think the 0x1AA71190 of MatchAllDocsQuery is here to avoid that all Query impls that only wrap a boost end up with the same hash code. '
0,0,0,0,0,'We should commit this one, and remove duplicated logic and hardcoded constants in e.g. '
0,0,0,1,0,'I think it is a better trade-off since it has a better worst case for selective queries. For instance the fact that today the geo dimensions would get 10 splits means that a selective geo query would have to visit 1/1024th of the index, but a selective query on population would have to perform a linear scan. '
1,0,0,0,0,'Also removes the nocommit as per Adrien\'s suggestion'
0,0,0,0,0,'They seem to already have this logic.\r\n\r\n'
0,0,0,1,0,'Bulk close after 5.0 release.'
0,0,0,0,0,'This will do some tests on hashcode/equals.'
0,0,0,0,0,'Maybe a cleaner way to do it would be to return Float.floatToIntBits) ^ getClass.hashCode.\r\n'
0,1,0,0,0,+1
0,0,0,0,1,' let\'s assume we have 1M docs, it would mean we need to split 10 times. In such a scenario, we would likely split 4 times on lat, 4 times on lon and 2 times on the population dimension.'
0,0,0,0,0,'I\'ve attached a new p'
0,0,0,0,0,'Feels wrong to me to override hashCode but not equals. '
0,0,0,0,0,'In the tests, i would add a call to QueryUtils.check to one of your matchnodocsqueries. '
0,0,0,0,1,'is the hashcode/equals stuff needed here or can the superclass impls in Query be used? '
0,0,0,1,0,'Bulk close after 5.1 release'
1,0,0,0,0,'Here is a patch that implements what I had in mind when opening this ticket. It ensures that every dimension gets split no less than 2x less than the dimension that had the most splits. '
0,0,0,1,0,'Adrien: I agree about having the hashCode.\r\n\r\n'
1,0,0,0,0,'Patch requiring resourceDescription (either datainput, or string). '
0,0,0,1,0,'Attached patch nulls out the Fieldable reference.'
0,0,0,0,0,'We had quite a few places missing this.'
0,0,0,0,1,'I think we should move this class part of hashCode() to Query.hashCode()? '
0,1,0,0,0,+1
0,1,0,0,0,'With this patch a selective geo query would have to visit 1/256th of the index (8 splits), which is slower, however a selective query on the population dimension would only have to visit 1/4th of the index (2 splits).'
0,1,0,0,0,'Also: are we sure this belongs in IWC?\r\n'
0,1,0,0,0,'This is analogous to \"infoStream\", which is on IW. '
0,0,0,1,0,'It\'s not a config\r\nparameter that affects indexing.\r\n\r\n'
1,0,0,0,0,Patch.
0,0,0,1,0,'Committed. '
0,1,0,0,0,'+1 Adrien.'
1,0,0,0,0,'Should we also track \"segment flushed/aborted\" events?\r\n\r\n'
0,1,0,0,0,'Can you add some jdocs and mark the API as experimental?'
0,0,0,0,1,'Here\'s another iteration. '
0,0,0,1,0,'Changed the name to IndexEventListener. '
0,0,0,1,0,'Added experimental to the Javadocs, and I probably need to add more. '
0,1,0,0,0,'There are some nocommits still, eg, for the reason a flush kicked off. '
0,0,0,0,1,'Reader events should be in a different issue as reader pool is moving out of IW soon? '
1,0,0,0,0,'All tests pass.'
0,1,0,0,0,'Here\'s an update, there\'s one nocommit as I\'m not sure how we want to capture and exception and rethrow (a Throwable). '
0,1,0,0,0,'This would reflect the fact that its much more expensive than a conjunction.'
0,0,0,1,0,'\r\nCommitted revision 1074357.\r\nCommitted revision 1074363.'
1,0,0,0,0,'Patch addresses Doron\'s comments.'
0,1,0,0,0,'I tend to agree with robert that using longs makes things a lot easier here too. We don\'t need to deal with int overflows.'
0,0,0,1,0,'Sure. (I didn\'t release that the ArrayUtil#oversize() was doing this)'
1,0,0,0,0,'I couldn\'t find any, so i tried to create a test that used a custom SecurityManager after building an index in an FSDirectory.'
0,0,0,0,0,'CheckHits assumes that if there is a single sub explanation, then its value is necessarily the same as the parent explanation. '
1,0,0,0,0,'Patch fixes the bug by moving to track reference count by DTR. Also, added a test which covers that bug .'
1,0,0,0,0,'Maybe ScoreMode should be a public enum inside the join package.'
0,0,0,1,0,'Adding the reason a flush occurred requires quite a bit of refactoring that we can probably leave for later if it\'s needed. '
0,0,0,0,0,'+1\r\n\r\nThank you for digging [~jpountz]!'
0,0,0,1,0,'Updated to trunk, and all tests pass.'
0,0,0,0,0,'\r\ni hav\'nt read hte whole issue, but as i recall this is just a default assumption in hte legacy base class, most use cases should be using the \"Complex\" suclass where the match property can be set explicitly.'
1,0,0,0,0,'This fails with dismax when there is a single sub that produces a negative score since in that case it uses 0 as a max score and multiplies the score with the tie breaker factor.'
0,0,0,0,0,'Bulk close resolved issues after 6.2.0 release.'
0,0,0,0,0,'This is a test bug. '
0,0,0,0,0,'When i see code overriding hashcode/equals and not calling super.hashcode/super.equals, its a bad sign.\r\n\r\n'
1,0,0,0,0,'OK here\'s yet another approach that is promising, but this is still a\r\nrough work in progress...'
0,1,0,0,0,'I agree, Uwe – I\'ll fold that into the patch. '
1,0,0,0,0,'Draft patch. Added ScoreMode as parameter to JoinUtil#createJoinQuery(...).\r\n\r\n'
1,0,0,0,0,'The other idea (just for discussion) would be \"number of i/os\".\r\n\r\nSo for example, phrasequery\'s formula would likely use totalTermFreq rather than docFreq.'
0,0,0,1,0,'I\'ll have a deeper look and see if it really make sense to \'fallback\' such calls or either it\'d be safer and reasonable to follow your suggestion.'
1,0,0,0,0,'Here\'s a patch implementing this check with [-LUCENE-4202-|https://issues.apache.org/jira/browse/LUCENE-4202]. It excludes any test code, but I didnt add any exceptions for legitimate command-line tools.\r\n\r\nCurrent list looks like:'
0,0,0,1,0,'So they work in lock-step, on the same actual underlying index input (sharing io buffer, etc).\r\n\r\n'
0,0,0,1,0,'This can be done with the Java API (new File(source) -> toURI()). '
0,0,0,1,0,'Closed after release.'
0,0,0,0,0,'This suite was added under [-LUCENE-7132-|https://issues.apache.org/jira/browse/LUCENE-7132]'
0,0,0,0,0,'alternativeAttaching a slightly new version of the patch incorporating roughly the idea of 3-distinct methods. Yet, having 3 methods instead of one was kind of ugly to implement and I didn\'t want to add switch case statements to visitSubScorer methods just to call a diff'
0,0,1,0,0,'When the typical group size gets a lot bigger than the number of bits in a long, another implementation might be faster. '
0,0,0,1,0,'New patch with small changes: renamed to BlockGroupingCollector, fixed it to set the totalGroupCount in the returned TopGroups, removed some dead code and shuffled some params from ctor -> getTopGroups.\r\n\r\n'
1,0,0,0,0,'Updated patch.\r\n * Started adding randomizing score mode in TestJoinUtil test class.\r\n * Made ScoreMode a public enum in join package.'
1,0,0,0,0,'patch\n'
0,0,0,0,0,'Bulk close for 3.1'
0,0,0,1,0,'the test cleans itself up in afterClass(), so there is in fact an issue.'
0,0,0,0,0,'Leaving this issue open to deal with Robert\'s patch.'
0,0,0,0,0,'crap - forgot to commit branch_3x part 3 port...'
1,0,0,0,0,'All \"merge abort checks\" are gone and instead handled by the per-merge\r\nrate limiter that IW sets up for each merge. This gives merge\r\nschedulers \"io nice\"-like control over each merge thread.'
0,0,0,0,0,'I think the site docs will also need some revision.'
1,0,0,0,0,'p=lucene-solr.git;h=5dfaf03] ]\r\n\r\n[-LUCENE-7132-|https://issues.apache.org/jira/browse/LUCENE-7132]: BooleanQuery sometimes assigned the wrong score when ranges of documents had only one clause matching while other ranges had more than one clause matchng'
0,0,0,1,0,'OK I\'ll backport.'
0,0,0,0,0,'Bulk close for 3.1'
1,0,0,0,0,'Patch with suggested changes.'
0,0,0,0,0,'decisionAnyway, I changed the 3 parameter methods to take a single argument holding all required information. This is way more extensible and flexible since we don\'t need to change a method signature just to add a n'
0,0,0,0,0,'alternativeAttached patch.\r\n\r\nThere were two things to fix. First, I added Scorer.freq so that\r\nyou could get the freq of the current match. Second, I added a way to\r\nvisit all sub-scorers for a g'
0,0,0,1,0,'As Tokenizers are reused, the analyzer holds also a reference to the last used Reader. The easy fix would be to unset the Reader in Tokenizer.close(). If this is the case for you, that may be easy to do. So Tokenizer.close() looks like this:\r\n'
0,1,0,0,0,'Thanks Steven!'
1,0,0,0,0,'I think that we should use a primitive iterator, e.g. facet collections have IntIterator interface. And so the method should be something like IntIterator getChildren(int ordinal)?'
0,0,0,1,0,'while investigating this, i also discovered some heinous bugs in CheckHits where match and non match were naively been asserted using the explanation value instead of actaully checking \"isMatch\" (which explained why some of my earlier attempts at testing for this bug in PhraseQUery explain didn\'t surface the problem)'
0,1,0,0,0,'\r\n+1. '
0,1,0,0,0,'Sure, drop the precommit idea. '
0,0,0,1,0,'Initial patch commited: trunk rev. 1072250, branch_3x rev. 1072386.\r\n\r\n'
0,1,0,0,0,'Will fix, thanks.'
0,1,0,0,0,'I like this, yet I think in that case we should go back to estimateCost rather than docId etc. since for a bitset this is way different that for a PhraseScorer. '
0,0,0,1,0,'Here\'s a patch: including fixes.\r\n\r\nI think its ready to commit'
0,0,0,1,0,'Thanks Markus, looks great, I\'ll commit shortly.'
1,0,0,0,0,'Here is a new patch that doesn\'t override equals or hashCode and changes Query to use the class in the hashCode method as Adrien suggested.\r\n '
0,0,0,0,0,'Interesting. '
0,0,0,1,0,'I think these should be fixed now.\r\n\r\nIt was a tricky concurrency hazard, where an indexing thread that\'s resolving DV updates thinks it\'s done just as a merge is wrapping up and in that case there was a window between the two threads where DV updates could be lost.'
0,0,0,1,0,'Added TaxoReader.getChildren(int ordinal) and corresponding test. I also migrated PrintTaxonomyStats to use getChildren, which removed all mentions of ParallelTaxonomyArrays from it.'
0,0,0,0,0,'\r\nI like that idea! '
0,0,0,1,0,'I guess it\'s manually possible now with -Dbuild.dir=my_branch_dir?'
0,0,0,0,0,'I prefer to git clean the build folder myself, actually .'
0,0,0,0,0,'We can add some property to disable it that you can put into your . At least I see those problem'
0,1,0,0,0,'+1, thanks Robert!'
0,1,0,0,0,'Please make this an opt-out feature. '
0,0,1,0,0,'\r\nThis is an interesting idea. '
0,0,0,1,0,'The current patch does not add much magic, it just does ensure that when you change the branch that you have no build artifacts (what does \"ant clean\" does otherwise?).\r\n\r\n'
0,0,0,1,0,'I also changed target name to \"ant git-autoclean\".\r\n\r\n'
0,0,0,0,0,'I guess it will force us to fix places in the build/python scripts/whatever that might have a hardcoded `build/` somewhere, and so on.'
0,0,0,0,0,'Can we iterate by committing this solution first, then working on the separate build directory as a followup.\r\n\r\n'
1,0,0,0,0,'The idea here was to be on safe side and do ant-clean on branch change automatically. '
1,0,0,0,0,'If so, it\'d be an interesting exercise to not clean after a branch switch but have branch-dedicated build folder. This way you could actually switch a branch and then continue working as usual because it should work flawlessly.'
0,0,0,1,0,'That\'s a good point Rob. '
0,0,1,0,0,'[~dawid.weiss]: I think, the patch will only check a branch change, not a \"downgrade\" to earlier commit (have no tried, maybe its different). '
0,1,0,0,0,'This way you could actually switch a branch and then continue working as usual because it should work flawlessly.'
0,1,0,0,0,'this is a really good idea. otherwise we are going to get bug reports that look like data corruption:\r\n'
0,0,0,0,0,'\r\nThis removes everything  and restores a pristine checkout state. Just in case somebody finds it useful.'
0,0,0,0,0,'The patch here is just a good first stab!'
1,0,0,0,0,'Hi,\r\nI updated the patch a bit and renamed the property to disable. '
0,0,1,0,0,'This is interesting because I don\'t see this behavior. When I checkout a historical branch, it just updates timestamps on changed files in the working copy, but updates them to checkout time?\r\n'
0,0,0,1,0,'If so, it\'d be an interesting exercise to not clean after a branch switch but have branch-dedicated build folder. '
0,0,0,1,0,'To disable ([~dweiss]), add git-autoclean.disabled=true to your ~/lucene.build.properties\r\n\r\nI\'ll commit this later (when back at home).'
0,0,0,0,0,'For me the checkout is always in some partly insane state with build artifacts after a branch change.'
0,0,0,0,0,'I like the idea, too. '
0,0,0,1,0,'I committed this. '
1,0,0,0,0,Patch.
0,0,0,1,0,'\r\nto make sure we have a leading 0 or rather two leading 0\'s to prevent the overflow.'
0,0,0,0,0,'Yes, absolutely. Ant clean should really clean everything. As a side note, I use this *very* often:\r\n'
1,0,0,0,0,'Initial patch.\r\n\r\n'
0,0,0,0,0,'have branch-dedicated build folder\n'
1,0,0,0,0,'I think the problem is also that when changing branches you may have still compiled artifacts somewhere laying around. '
0,0,0,0,0,'I think we should open another issues about the multiple build dir change.'
0,1,0,0,0,'I think it is ready to be committed.'
0,0,0,1,0,'We just used the wrong shift. '
0,0,0,0,0,'Again, the current situation is a real problem, because the errors you see look like corruption.'
0,0,0,1,0,'Committed revision 1234450 (3x), 1234451 (trunk).\r\n\r\nThanks Doron !'
0,1,0,0,0,'+1 to close this trap ASAP. '
1,0,0,0,0,'Updated patch.\r\n * Fixed random tests.\r\n * Added support for explain.\r\n * Added ScoreMode support for documents that relate to more than one document.'
0,0,0,1,0,'I\'m not against this patch, I just find it odd you\'re experiencing the issue because I\'ve never had any problem with it (yes, git will not wipe out any ignored files automatically – these are ignored after all – but it\'ll switch any versioned files and update timestamps properly).\r\n\r\n'
0,1,0,0,0,'\r\nThat is the main issue. '
1,0,0,0,0,'But if we do this, I think it should be `build/<branch>` and ant clean still removes build entirely (means it still *really* cleans). '
